sys/netinet/ip6.h	081841f7b75c4aa3fd40ccd0c0918b9d50da394ead234797d6bc9edbe268cb1c	BSD-3-Clause	https://raw.githubusercontent.com/NetBSD/src/e145e524ee8362fa7d14824b2921b0ba1b694bfe/sys/netinet/ip6.h
sys/netinet/ip_encap.h	d2c733f0411903dfe66006711819bbf5ec9ed2bfd073e59d63eb3b348acbf8c4	BSD-3-Clause	https://raw.githubusercontent.com/NetBSD/src/e145e524ee8362fa7d14824b2921b0ba1b694bfe/sys/netinet/ip_encap.h
sys/netinet/ip.h	2a3f34b88edf7a5de270a303356b50c9d79e545a7732e745813ba63649dab644	BSD-3-Clause	https://raw.githubusercontent.com/NetBSD/src/e145e524ee8362fa7d14824b2921b0ba1b694bfe/sys/netinet/ip.h
sys/netinet/ip_icmp.c	99fc9dbf1d85c588d6794bc0ab9de4c0c5a6f9cdfea0544c889579a67365a0a8	BSD-3-Clause	https://raw.githubusercontent.com/NetBSD/src/e145e524ee8362fa7d14824b2921b0ba1b694bfe/sys/netinet/ip_icmp.c
sys/netinet/ip_icmp.h	7401d82f5204e6dda27c4ced35559957236309bda4fc7999968d31e99a11f201	BSD-3-Clause	https://raw.githubusercontent.com/NetBSD/src/e145e524ee8362fa7d14824b2921b0ba1b694bfe/sys/netinet/ip_icmp.h
sys/netinet/ip_input.c	6220c6d231de7ef2eaf3f38a8b27b1b6fd2e23992cd62c9bc5e06993bac816d6	BSD-3-Clause	https://raw.githubusercontent.com/NetBSD/src/e145e524ee8362fa7d14824b2921b0ba1b694bfe/sys/netinet/ip_input.c
sys/netinet/ip_mroute.h	72ad2fee6ac8c9aaa51a13ac16b3c8b40dc873e93d1e83fc57a1d7b5af1bd6bb	UNKNOWN	https://raw.githubusercontent.com/NetBSD/src/e145e524ee8362fa7d14824b2921b0ba1b694bfe/sys/netinet/ip_mroute.h
sys/netinet/ip_output.c	d7410e2d0277a4bc1a8e397105ba6b68599e30fa29fb8446948e5750ce9075d0	BSD-3-Clause	https://raw.githubusercontent.com/NetBSD/src/e145e524ee8362fa7d14824b2921b0ba1b694bfe/sys/netinet/ip_output.c
sys/netinet/ip_private.h	476a3c8eb7f3c1a4c196044ce74fab6081d5bfe6d1bccf5a475d3311fc2d6a6d	BSD-2-Clause	https://raw.githubusercontent.com/NetBSD/src/e145e524ee8362fa7d14824b2921b0ba1b694bfe/sys/netinet/ip_private.h
sys/netinet/ip_reass.c	77d49d76973f921638e6c62a9b36687bc02f70f3983b5c208c081377c1c32421	BSD-3-Clause	https://raw.githubusercontent.com/NetBSD/src/e145e524ee8362fa7d14824b2921b0ba1b694bfe/sys/netinet/ip_reass.c
sys/netinet/ip_var.h	0235c441990f7937ad04062cc72a3a7f43c018fb8bde53411316381ce143aaf7	BSD-3-Clause	https://raw.githubusercontent.com/NetBSD/src/e145e524ee8362fa7d14824b2921b0ba1b694bfe/sys/netinet/ip_var.h
sys/netinet/portalgo.h	eed24e6e24595f04daf91fa5545e91e5af9d34a57a1fdd0e3cf3183b98a24d46	BSD-2-Clause	https://raw.githubusercontent.com/NetBSD/src/e145e524ee8362fa7d14824b2921b0ba1b694bfe/sys/netinet/portalgo.h
sys/netinet/tcp_congctl.c	a497d9f9961630ee1d7108f3fceb22bf9a44594e4f861036765a9b777f74f1db	BSD-3-Clause	https://raw.githubusercontent.com/NetBSD/src/e145e524ee8362fa7d14824b2921b0ba1b694bfe/sys/netinet/tcp_congctl.c
sys/netinet/tcp_congctl.h	2a4d413eb395305f77ce475dcb0b5098a5284608137cc211b8d08920d016c338	BSD-2-Clause	https://raw.githubusercontent.com/NetBSD/src/e145e524ee8362fa7d14824b2921b0ba1b694bfe/sys/netinet/tcp_congctl.h
sys/netinet/tcp_debug.h	417aebea312a281fab2b30ca414f76bc443403d62b1aea5e94268a2bb59a88f1	BSD-3-Clause	https://raw.githubusercontent.com/NetBSD/src/e145e524ee8362fa7d14824b2921b0ba1b694bfe/sys/netinet/tcp_debug.h
sys/netinet/tcp_fsm.h	8e002e174d6d61f9938279ba01570df4684fa07abcd7e6c1676e40a290a4b5b7	BSD-3-Clause	https://raw.githubusercontent.com/NetBSD/src/e145e524ee8362fa7d14824b2921b0ba1b694bfe/sys/netinet/tcp_fsm.h
sys/netinet/tcp.h	5f4b3488ffe73184871757593d7f774d2d8b47ea50324ecaf4278bcc2a0a0a15	BSD-3-Clause	https://raw.githubusercontent.com/NetBSD/src/e145e524ee8362fa7d14824b2921b0ba1b694bfe/sys/netinet/tcp.h
sys/netinet/tcp_input.c	e0d0f35ddb8ff8b783f338dc7e1c6afdba424a1bb850699721231b304ebd42fa	BSD-3-Clause	https://raw.githubusercontent.com/NetBSD/src/e145e524ee8362fa7d14824b2921b0ba1b694bfe/sys/netinet/tcp_input.c
sys/netinet/tcp_output.c	270a4953a788d299387a62dd5c5b706a6f3ba5b42a87500fae2e335af565254b	BSD-3-Clause	https://raw.githubusercontent.com/NetBSD/src/e145e524ee8362fa7d14824b2921b0ba1b694bfe/sys/netinet/tcp_output.c
sys/netinet/tcp_private.h	800adf9327b372c101d472ddf86b593d9ec23bd416ea6641e4122643c65b1a1e	BSD-2-Clause	https://raw.githubusercontent.com/NetBSD/src/e145e524ee8362fa7d14824b2921b0ba1b694bfe/sys/netinet/tcp_private.h
sys/netinet/tcp_sack.c	d9eb1ecf1aaffdaa39aae59338a9cc02659d9f769ec268bd2279ff15f1088225	BSD-3-Clause	https://raw.githubusercontent.com/NetBSD/src/e145e524ee8362fa7d14824b2921b0ba1b694bfe/sys/netinet/tcp_sack.c
